group_key,normalized_main_function,functional_ingredient_set,composition_type,item_count,manufacturer_count,statement_no_count,dosage_form_count,base_parseable,base_partial,base_unparseable,base_missing,representative_candidate_id,representative_product_name,representative_manufacturer,representative_statement_no,grouping_confidence,hold_count,hold_reason
[쏘팔메토열매추출물제품]전립선건강의유지에도움을줄수있음.[옥타코사놀함유유지제품]|지구력증진[아연]|정상적인면역|비타민E+쏘팔메토+아연+옥타코사놀,[쏘팔메토열매추출물제품]전립선건강의유지에도움을줄수있음.[옥타코사놀함유유지제품]|지구력증진[아연]|정상적인면역기능에필요|정상적인세포분열에필요[비타민E]|유해산소로부터세포를보호하는데필요,비타민E+쏘팔메토+아연+옥타코사놀,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,821256b4-affe-4f31-b07b-844464488045,닥터파워업옥타코사놀,(주)유니쎌팜,20040020028243,B,0,
[프로바이오틱스]유산균증식및유해균억제‧배변활동원활‧장건강에도움을줄수있음|프로바이오틱스,[프로바이오틱스]유산균증식및유해균억제‧배변활동원활‧장건강에도움을줄수있음,프로바이오틱스,SINGLE,2,1,2,1,2,0,0,0,791f9a99-b625-4cc8-92d6-7f88251e50b9,닥터팡 키즈베이비 유산균,(주)비오팜,20040017021698,A,0,
체내산소운반과혈액생성에필요|에너지생성에필요|세포와혈액생성에필요|태아신경관의정상발달에필요|혈액의호모시스테인수준|비타민B군+비타민D+철+칼슘,체내산소운반과혈액생성에필요|에너지생성에필요|세포와혈액생성에필요|태아신경관의정상발달에필요|혈액의호모시스테인수준을정상으로유지하는데필요|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌|정상적인엽산대사에필요,비타민B군+비타민D+철+칼슘,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,28ac17d4-ca48-4603-a6cb-da47015675df,닥터패밀리철분플러스엽산,에스케이내추럴팜(주),20040017106338,B,0,
[마리골드꽃추출물]노화로인해감소될수있는황반색소밀도를유지하여눈건강에도움을줄수있음[헤마토코쿠스추출물]눈의피로도개|루테인/지아잔틴+마리골드+비타민A+비타민D+비타민E+빌베리/아스타잔틴+칼슘,[마리골드꽃추출물]노화로인해감소될수있는황반색소밀도를유지하여눈건강에도움을줄수있음[헤마토코쿠스추출물]눈의피로도개선에도움을줄수있음[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요[비타민A]|어두운곳에서시각적응을위해필요|피부와점막을형성하고기능을유지하는데필요|상피세포의성장과발달에필요[비타민D]|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험,루테인/지아잔틴+마리골드+비타민A+비타민D+비타민E+빌베리/아스타잔틴+칼슘,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,2b9325a4-9814-4f2c-a91d-e724987ad10b,닥터프로그램 루테인 아스타잔틴,우리바이오(주),20190009483505,B,0,
"폴리감마글루탐산:체내칼슘흡수촉진에도움을줄수있음.|비타민D:칼슘과인이흡수되고이용되는데필요,뼈의형성과유지에필요,|비타민D+칼슘","폴리감마글루탐산:체내칼슘흡수촉진에도움을줄수있음.|비타민D:칼슘과인이흡수되고이용되는데필요,뼈의형성과유지에필요,골다공증발생위험감소에도움을줌.|비타민K:정상적인혈액응고에필요,뼈의구성에필요.|칼슘:뼈와치아형성에필요,신경과근육기능유지에필요,정상적인혈액응고에필요,골다공증발생위험감소에도움을줌.|망간:뼈형성에필요,에너지이용에필요,유해산소로부터세포를보호하는데필요.",비타민D+칼슘,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,518c3550-45fc-4ef3-89d9-def959575e08,닥터프로그램 마더스 어골칼슘,코스맥스바이오(주),200400200022657,B,0,
-코엔자임Q10:항산화･높은혈압감소에도움을줄수있음|코엔자임Q10,-코엔자임Q10:항산화･높은혈압감소에도움을줄수있음,코엔자임Q10,SINGLE,2,1,2,1,2,0,0,0,6a9ba615-2ebc-4086-8fae-09cd8eb7132b,닥터피엔티 코큐텐,콜마비앤에이치(주)음성공장,200600200032849,A,0,
체지방감소에도움을줄수있음(생리활성기능)|(원료미검출),체지방감소에도움을줄수있음(생리활성기능),(원료미검출),UNKNOWN,2,1,2,1,0,2,0,0,a7127942-44d0-4187-83f2-f91df0bcc5a2,닥터필 시서스 슬림,(주)씨엘팜,201600121329,C,0,
면역력증진․피로개선에도움을줄수있음.혈소판응집억제를통한혈액흐름․기억력개선․항산화에도움을줄수있음|홍삼/인삼,면역력증진․피로개선에도움을줄수있음.혈소판응집억제를통한혈액흐름․기억력개선․항산화에도움을줄수있음,홍삼/인삼,SINGLE,2,1,2,1,2,0,0,0,938e25d3-fe40-4621-a1d9-fa24ca6b64c7,닥터필홍삼키즈,(주)씨엘팜,2016001213214,A,0,
[차전자피식이섬유]배변활동원활에도움을줄수있음[콜레우스포스콜리추출물]체지방감소에도움을줄수있음|식이섬유,[차전자피식이섬유]배변활동원활에도움을줄수있음[콜레우스포스콜리추출물]체지방감소에도움을줄수있음,식이섬유,SINGLE,2,1,2,1,2,0,0,0,46a77f6f-d837-4c65-8671-023d21bd5e70,닥터화이버에스큐,(주)두루원,20040020010419,A,0,
[비타민A]어두운곳에서시각적응을위해필요/피부와점막을형성하고기능을유지하는데필요/상피세포의성장과발달에필요[비타민|비타민A+비타민E,[비타민A]어두운곳에서시각적응을위해필요/피부와점막을형성하고기능을유지하는데필요/상피세포의성장과발달에필요[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요,비타민A+비타민E,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,e270f43a-577b-48d6-9e58-ef5d4d4f0796,단국엔 닥터파인[FINE],(주)한국씨엔에스팜,200400200073161,B,0,
*비타민B1|탄수화물과에너지대사에필요*비타민B2|체내에너지생성에필요*비타민B6|단백질및아미노산이용에필요|혈액|비타민B군+프로바이오틱스,*비타민B1|탄수화물과에너지대사에필요*비타민B2|체내에너지생성에필요*비타민B6|단백질및아미노산이용에필요|혈액의호모시스테인수준을정상으로유지하는데필요*프로바이오틱스|유산균증식및유해균억제에도움을줄수있음|배변활동원활에도움을줄수있음|장건강에도움을줄수있음,비타민B군+프로바이오틱스,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,5c2d6032-31fd-4d71-93a9-91ac6eabd2f3,당신을 위한 생유산균,엠에스바이오텍(주),20040020020740,B,0,
식후혈당상승억제에도움을줄수있음-기억력개선·혈행개선에도움을줄수있음|항산화·높은혈압감소에도움을줄수있음|혈중콜레스|코엔자임Q10,식후혈당상승억제에도움을줄수있음-기억력개선·혈행개선에도움을줄수있음|항산화·높은혈압감소에도움을줄수있음|혈중콜레스테롤개선에도움을줄수있음,코엔자임Q10,MULTI_FUNCTION,2,2,2,1,2,0,0,0,98742616-0bbf-461b-b9b6-67ea4e247634,당심케어,(주)유유헬스케어,200400151071029,B,0,
[달맞이꽃종자추출물제품]|식후혈당상승억제에도움을줄수있음[달맞이꽃종자추출물제품]|식후혈당상승억제에도움을줄수있음|(원료미검출),[달맞이꽃종자추출물제품]|식후혈당상승억제에도움을줄수있음[달맞이꽃종자추출물제품]|식후혈당상승억제에도움을줄수있음[달맞이꽃종자추출물제품]|식후혈당상승억제에도움을줄수있음,(원료미검출),MULTI_FUNCTION,2,1,2,1,0,2,0,0,3860d15b-220b-40ca-8a1d-f59fc9330040,당앤고,에스케이내추럴팜(주),20040017106216,C,0,
코엔자임Q10은항산화에도움을줄수있습니다.(기타기능II)|코엔자임Q10은혈압이높은사람에게도움을줄수있습니다.(기|코엔자임Q10,코엔자임Q10은항산화에도움을줄수있습니다.(기타기능II)|코엔자임Q10은혈압이높은사람에게도움을줄수있습니다.(기타기능II),코엔자임Q10,MULTI_FUNCTION,2,1,2,2,2,0,0,0,76790b6d-5ba6-43ef-9b60-bf03dcd7a73f,당앤고 골드,에스케이내추럴팜(주),2004001710664,B,0,
식후혈당상승억제에도움을줄수있음유산균증식및유해균억제·배변활동원활·장건강에도움을줄수있음|프로바이오틱스,식후혈당상승억제에도움을줄수있음유산균증식및유해균억제·배변활동원활·장건강에도움을줄수있음,프로바이오틱스,SINGLE,2,1,2,1,2,0,0,0,15e9cf2e-e85c-4786-bced-d92e5bfa426b,당앤장 프로,(주)씨티씨바이오,20040017059285,A,0,
*바나바잎추출물|식후혈당상승억제에도움을줄수있음*비타민B1|탄수화물과에너지대사에필요*비타민B2체내에너지생성에필|비타민B군+셀레늄+아연,"*바나바잎추출물|식후혈당상승억제에도움을줄수있음*비타민B1|탄수화물과에너지대사에필요*비타민B2체내에너지생성에필요*비타민B6|단백질및아미노산이용에필요|혈액의호모시스테인수준을정상으로유지하는데필요*비타민B12|정상적인엽산대사에필요*셀렌|유해산소로부터세포를보호하는데필요*아연|정상적인면역기능에필요|정상적인세포분열에필요*크롬|체내탄수화물,지방,단백질대사에관여",비타민B군+셀레늄+아연,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,dadc0de8-010b-40fb-a604-ab1f6d152740,당케어 패밀리,엠에스바이오텍(주),200400200201177,B,0,
[EPA및DHA함유유지]혈중중성지질개선·혈행개선·건조한눈을개선하여눈건강에도움을줄수있음[비타민E]항산화작용을하|비타민E+아연+오메가3+프로폴리스,[EPA및DHA함유유지]혈중중성지질개선·혈행개선·건조한눈을개선하여눈건강에도움을줄수있음[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요[아연]|정상적인면역기능에필요|정상적인세포분열에필요[프로폴리스추출물]항산화에도움을줄수있음[바나바잎추출물]식후혈당상승억제에도움을줄수있음,비타민E+아연+오메가3+프로폴리스,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,56959358-d4a2-408d-bc6b-127dff6db30e,당케어 프로,케이지랩 주식회사,20040017038161,B,0,
[바나바잎추출물]식후혈당상승억제에도움을줄수있음[프로바이오틱스]유산균증식및유해균억제･배변활동원활･장건강에도움을|비타민D+아연+칼슘+프로바이오틱스,[바나바잎추출물]식후혈당상승억제에도움을줄수있음[프로바이오틱스]유산균증식및유해균억제･배변활동원활･장건강에도움을줄수있음[비타민D](가)칼슘과인이흡수되고이용되는데필요(나)뼈의형성과유지에필요(다)골다공증발생위험감소에도움을줌[아연](가)정상적인면역기능에필요(나)정상적인세포분열에필요,비타민D+아연+칼슘+프로바이오틱스,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,ac2ff2f0-2e32-4bf6-9b59-3f38a92dc02a,당케어 혈당&유산균,(주)한미양행 선유공장,2022001022287,B,0,
식후혈당상승억제에도움을줄수있음(|기능성내용:기억력개선･혈행개선에도움을줄수있음|간건강에도움을줄수있음(|탄수화물|밀크씨슬+비타민B군,식후혈당상승억제에도움을줄수있음(|기능성내용:기억력개선･혈행개선에도움을줄수있음|간건강에도움을줄수있음(|탄수화물과에너지대사에필요,밀크씨슬+비타민B군,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,7b27f0da-7bc9-4252-99c2-15581c4eee91,당클린프리미엄,인성제약(주),20040020019510,B,0,
식후혈당상승억제에도움을줄수있음(|탄수화물과에너지대사에필요(|체내에너지생성에필요|단백질및아미노산이용에필요|혈액|비타민B군+셀레늄+아연,"식후혈당상승억제에도움을줄수있음(|탄수화물과에너지대사에필요(|체내에너지생성에필요|단백질및아미노산이용에필요|혈액의호모시스테인수준을정상으로유지하는데필요(|정상적인엽산대사에필요|정상적인면역기능에필요|정상적인세포분열에필요|유해산소로부터세포를보호하는데필요(|체내탄수화물,지방,단백질대사에관여",비타민B군+셀레늄+아연,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,e1cc1d12-361f-4fc4-9517-a0338b399aff,당포레,주식회사한미양행,200400150831807,B,0,
정상적인면역기능에필요|정상적인세포분열에필요|식후혈당상승억제에도움을줄수있음(|탄수화물과에너지대사에필요|비타민B군+아연,정상적인면역기능에필요|정상적인세포분열에필요|식후혈당상승억제에도움을줄수있음(|탄수화물과에너지대사에필요,비타민B군+아연,MULTI_INGREDIENT,2,1,2,1,2,0,0,0,3a9c41d0-377f-4144-b807-14c710cc04f1,당프로 혈당건강 면역건강,(주)세종바이오팜,20190009105364,B,0,
면역력증진|피로개선|혈소판응집억제를통한혈액흐름|기억력개선|항산화에도움을줄수있음기억력개선에도움을줄수있음|홍삼/인삼,면역력증진|피로개선|혈소판응집억제를통한혈액흐름|기억력개선|항산화에도움을줄수있음기억력개선에도움을줄수있음,홍삼/인삼,MULTI_FUNCTION,2,1,2,2,2,0,0,0,e0e89797-9044-4c35-aa57-94f511273b5e,대동홍삼분말,대동고려삼(주),200400200316,B,0,
[대두이소플라본]|뼈건강에도움을줄수있음|이소플라본,[대두이소플라본]|뼈건강에도움을줄수있음,이소플라본,SINGLE,2,1,2,1,2,0,0,0,b189015b-d905-4fcc-99df-a8b8403412a9,대두이소플라본,주식회사 상상바이오,20200016052406,A,0,
(국문)갱년기여성건강에도움을줄수있음(영문)Mayhelptomenopausalwomen`shealth|이소플라본,(국문)갱년기여성건강에도움을줄수있음(영문)Mayhelptomenopausalwomen`shealth,이소플라본,SINGLE,2,1,2,2,2,0,0,0,700755d2-5b58-485e-8cfb-e76b20e78990,대두추출물등 복합물(메노세라),풀무원건강생활(주),20040020001339,A,0,
공액리놀렌산은과체중인성인의체지방감소에도움을줄수있습니다.|CLA,공액리놀렌산은과체중인성인의체지방감소에도움을줄수있습니다.,CLA,SINGLE,2,1,2,1,2,0,0,0,f15cbf10-99ee-4139-8a04-d6cbba971e66,대상다이어트CLA 플러스,(주)서흥,20040020006530,A,0,
[비타민C]|결합조직형성과기능유지에필요|철의흡수에필요|유해산소로부터세포를보호하는데필요[비타민E]|유해산소로부|비타민C+비타민E,[비타민C]|결합조직형성과기능유지에필요|철의흡수에필요|유해산소로부터세포를보호하는데필요[비타민E]|유해산소로부터세포를보호하는데필요,비타민C+비타민E,MULTI_INGREDIENT,2,2,2,1,2,0,0,0,9bdbe93f-1dbb-4855-a5d8-8f3075a190e1,대웅비타C,(주)알피바이오,20040017006928,B,0,
